modo;vertices;aristas;duracion;densidad
basico;70;2415;1194040;1
basico;70;2415;1247388;1
basico;71;2485;1310344;1
basico;71;2485;1481004;1
basico;71;2485;1253072;1
basico;71;2485;1249308;1
basico;71;2485;1458552;1
basico;71;2485;1255508;1
basico;71;2485;1256020;1
basico;71;2485;1246436;1
basico;71;2485;1248872;1
basico;71;2485;1251836;1
basico;71;2485;1254088;1
basico;72;2556;1263140;1
basico;72;2556;1263036;1
basico;72;2556;1286212;1
basico;72;2556;1305952;1
basico;72;2556;1307484;1
basico;72;2556;1499992;1
basico;72;2556;1263352;1
basico;72;2556;1264032;1
basico;72;2556;1331692;1
basico;72;2556;1258044;1
basico;72;2556;1298400;1
basico;73;2628;1344116;1
basico;73;2628;1398124;1
basico;73;2628;1390112;1
basico;73;2628;1344208;1
basico;73;2628;1375384;1
basico;73;2628;1390936;1
basico;73;2628;1337556;1
basico;73;2628;1351600;1
basico;73;2628;1341012;1
basico;73;2628;1371808;1
basico;73;2628;1342180;1
basico;74;2701;1348196;1
basico;74;2701;1730312;1
basico;74;2701;1348184;1
basico;74;2701;1347904;1
basico;74;2701;1424116;1
basico;74;2701;1453592;1
basico;74;2701;1341020;1
basico;74;2701;1406704;1
basico;74;2701;1364740;1
basico;74;2701;1342756;1
basico;74;2701;1385232;1
basico;75;2775;1361248;1
basico;75;2775;1830220;1
basico;75;2775;1368268;1
basico;75;2775;1433540;1
basico;75;2775;1523036;1
basico;75;2775;1369888;1
basico;75;2775;1366324;1
basico;75;2775;1403220;1
basico;75;2775;1370164;1
basico;75;2775;1366544;1
basico;75;2775;1369580;1
basico;76;2850;1431048;1
basico;76;2850;1872988;1
basico;76;2850;1434760;1
basico;76;2850;1406504;1
basico;76;2850;1554188;1
basico;76;2850;1413272;1
basico;76;2850;1427068;1
basico;76;2850;1405180;1
basico;76;2850;1446192;1
basico;76;2850;1409916;1
basico;76;2850;1409752;1
basico;77;2926;1449360;1
basico;77;2926;1740952;1
basico;77;2926;1434548;1
basico;77;2926;1424508;1
basico;77;2926;1545516;1
basico;77;2926;1442040;1
basico;77;2926;1428128;1
basico;77;2926;1422308;1
basico;77;2926;1443772;1
basico;77;2926;1418980;1
basico;77;2926;1437920;1
basico;78;3003;1484004;1
basico;78;3003;1634812;1
basico;78;3003;1481944;1
basico;78;3003;1474780;1
basico;78;3003;1576000;1
basico;78;3003;1491276;1
basico;78;3003;1476024;1
basico;78;3003;1480776;1
basico;78;3003;1486200;1
basico;78;3003;1522660;1
basico;78;3003;1482624;1
basico;79;3081;1496428;1
basico;79;3081;1523028;1
basico;79;3081;1495220;1
basico;79;3081;1500152;1
basico;79;3081;1555640;1
basico;79;3081;1491832;1
basico;79;3081;1500800;1
basico;79;3081;1582900;1
basico;79;3081;1488400;1
basico;79;3081;1489584;1
basico;79;3081;1508060;1
basico;80;3160;1570232;1
basico;80;3160;1652176;1
basico;80;3160;1539184;1
basico;80;3160;1548784;1
basico;80;3160;1637728;1
basico;80;3160;1537352;1
basico;80;3160;1531872;1
basico;80;3160;1531820;1
basico;80;3160;1536008;1
basico;80;3160;1541404;1
basico;80;3160;1556456;1
basico;81;3240;1598664;1
basico;81;3240;1612708;1
basico;81;3240;1602392;1
basico;81;3240;1603412;1
basico;81;3240;1734504;1
basico;81;3240;1605044;1
basico;81;3240;1598060;1
basico;81;3240;1609100;1
basico;81;3240;1650592;1
basico;81;3240;1602836;1
basico;81;3240;1605888;1
basico;82;3321;1617172;1
basico;82;3321;1627400;1
basico;82;3321;1615532;1
basico;82;3321;1623496;1
basico;82;3321;1617196;1
basico;82;3321;1615116;1
basico;82;3321;1611364;1
basico;82;3321;1615460;1
basico;82;3321;1613032;1
basico;82;3321;1611592;1
basico;82;3321;1609092;1
basico;83;3403;1647092;1
basico;83;3403;1673784;1
basico;83;3403;1639804;1
basico;83;3403;1642512;1
basico;83;3403;1745608;1
basico;83;3403;1635552;1
basico;83;3403;1646804;1
basico;83;3403;1652740;1
basico;83;3403;1645152;1
basico;83;3403;1634776;1
basico;83;3403;1667656;1
basico;84;3486;1669932;1
basico;84;3486;1712496;1
basico;84;3486;1671016;1
basico;84;3486;1774996;1
basico;84;3486;1667956;1
basico;84;3486;1697904;1
basico;84;3486;1686660;1
basico;84;3486;1683872;1
basico;84;3486;1671996;1
basico;84;3486;1701628;1
basico;84;3486;1670576;1
basico;85;3570;1731152;1
basico;85;3570;1837240;1
basico;85;3570;1725812;1
basico;85;3570;1730936;1
basico;85;3570;1849336;1
basico;85;3570;1720052;1
basico;85;3570;1727492;1
basico;85;3570;1719472;1
basico;85;3570;1759956;1
basico;85;3570;1756196;1
basico;85;3570;1722040;1
basico;86;3655;1734004;1
basico;86;3655;1742792;1
basico;86;3655;1745636;1
basico;86;3655;1727012;1
basico;86;3655;1823464;1
basico;86;3655;1764628;1
basico;86;3655;1736556;1
basico;86;3655;1746944;1
basico;86;3655;1746644;1
basico;86;3655;1727328;1
basico;86;3655;1733508;1
basico;87;3741;1799600;1
basico;87;3741;1905120;1
basico;87;3741;1792844;1
basico;87;3741;2151340;1
basico;87;3741;1946572;1
basico;87;3741;1792796;1
basico;87;3741;1868348;1
basico;87;3741;1795896;1
basico;87;3741;1795568;1
basico;87;3741;1807712;1
basico;87;3741;1795896;1
basico;88;3828;1797720;1
basico;88;3828;1822336;1
basico;88;3828;1797348;1
basico;88;3828;2125484;1
basico;88;3828;1898252;1
basico;88;3828;1810736;1
basico;88;3828;1786236;1
basico;88;3828;1815872;1
basico;88;3828;1791040;1
basico;88;3828;1795292;1
