vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
71,354164,536771,685212
71,355462,535764,535753
71,353487,538070,545833
71,354532,534985,538102
71,354141,532229,539266
71,353440,531662,535780
71,355050,536076,535168
71,358180,602787,544106
71,357365,635140,538873
71,354961,537763,529952
71,355109,536421,534629
71,355238,535694,536601
71,355252,537064,534009
71,356047,534116,535387
71,354909,532672,589378
71,1.17633e+06,536824,760875
71,370468,779597,529474
71,356750,537448,536602
71,357899,531696,534119
71,355240,530390,555521
71,355879,549976,633812
71,526488,715313,621779
71,358523,574011,535060
71,359350,581072,539520
71,359676,711564,534533
71,353345,530154,536922
71,357129,537983,532776
71,416869,541112,535195
71,354709,537961,541186
71,354241,537261,534622
71,422262,537423,586140
71,397426,542070,605589
71,354804,538550,535664
71,354338,535462,835035
71,382960,578598,571715
71,353232,576375,533567
71,354951,537194,661420
71,356438,555030,531951
71,358600,534723,538147
71,354465,535634,685421
71,1.33921e+06,901192,823876
71,571873,2.43557e+06,1.26102e+06
71,626321,1.09837e+06,658234
71,520519,657964,718927
71,392465,697592,539706
71,355237,532098,556756
71,478238,614809,572575
71,386024,794725,562415
71,358174,575953,533354
71,431664,535482,625619
71,445531,942836,577345
71,356960,574674,536391
71,472150,532364,542801
71,361293,772642,538667
71,358533,540269,534050
71,353924,534337,535056
71,422532,685088,531722
71,355858,535104,536282
71,421183,533902,644915
71,387027,604960,627733
71,458900,612151,751056
71,354993,577685,534096
73,377306,860710,570491
73,373545,569066,570996
73,373190,568942,572692
73,383239,1.03364e+06,647109
73,373777,569079,631669
73,373364,575828,621367
73,373247,635956,568796
73,385671,565436,565548
73,374351,568325,590836
73,373402,956292,565522
73,374237,563147,568666
73,377480,641317,604980
73,376203,678459,568363
73,375841,566725,565795
73,373066,571575,615901
73,381475,668297,870340
73,439114,693061,564964
73,512167,668703,833349
73,412706,755979,700631
73,379572,567897,576323
73,758048,596158,578992
73,383029,598499,663658
73,377490,566557,598650
73,504208,665176,590640
73,385903,567682,582851
73,434349,570836,571222
73,378139,791433,570305
73,373157,568352,577976
73,605752,565646,1.01337e+06
73,383032,1.22227e+06,575002
73,375658,567896,568362
73,542599,563830,594489
73,375185,567198,649388
73,375415,570422,570749
73,424180,566890,576068
73,384316,693891,565456
73,373013,570044,568751
73,576355,569876,574458
73,373301,563389,566937
73,393758,655493,566564
73,580954,567976,587746
73,380121,673150,578134
73,377024,631502,633232
73,403530,564871,571518
73,374616,567924,560222
73,374213,568456,562219
73,564233,560121,614380
73,409456,609495,725778
73,383138,607816,581813
73,377262,774510,571636
73,377421,568009,571327
73,374102,570970,565845
73,379288,605379,566503
73,409666,578843,663362
73,445996,662119,613338
73,410302,769586,574537
73,374356,566280,566090
73,375302,564629,571789
73,379193,780592,570787
73,406518,618433,718663
73,375324,566916,608015
73,376563,767489,615783
73,382549,566910,563884
73,451739,567142,860333
73,374813,592942,579567
73,401541,608351,715316
73,375163,569994,827022
73,374028,586823,574826
73,373335,568010,564517
73,375661,572381,762807
73,374370,569659,564901
73,380731,617775,565588
73,664322,563057,943066
73,499369,691884,1.12916e+06
73,441357,2.15623e+06,827244
73,763096,898442,625713
73,541999,714161,580754
73,610285,565512,759670
73,556230,742307,566451
73,381314,747505,655839
73,378357,922306,569312
73,545104,570717,679569
73,375224,566194,886825
73,377652,575991,568524
73,424644,572437,570307
73,647799,895682,652735
73,413154,589071,701452
73,441092,609253,568824
73,444422,641193,563712
73,373073,566558,632567
73,373396,570714,626694
73,621737,842388,623500
73,375321,585390,564012
73,396269,568257,679925
73,380662,648630,616415
73,375197,565872,650800
73,383262,626959,916523
73,509709,578566,578248
73,374394,573730,564763
73,508190,566881,660612
75,400311,669219,629586
75,404684,604870,604827
75,467641,603281,783961
75,597832,604027,606311
75,399011,605412,612399
75,430586,948957,599594
75,399649,592221,610969
75,398437,598285,662331
75,418024,754891,698429
75,402549,603586,627210
75,580605,604003,731871
75,399307,605257,601493
75,408047,616773,603718
75,454880,604148,606009
75,401854,771334,598797
75,410317,599362,640748
75,515010,960510,601569
75,426487,603247,607243
75,400680,610946,902999
75,536381,623513,610329
75,399962,598527,596776
75,464707,603745,797833
75,550574,614842,627511
75,402077,601197,624033
75,671622,600955,632367
75,414583,604613,766225
75,401107,602418,602125
75,429796,600030,601144
75,435014,603193,602159
75,401068,597326,630956
75,402696,850578,640757
75,400708,642327,663204
75,412482,606321,808455
75,400942,604599,657588
75,407808,651925,596767
75,560312,594307,631237
75,401222,670461,605539
75,407450,869792,613852
75,441075,630894,735744
75,451120,640160,603265
75,399128,606167,681085
75,399587,736459,600730
75,568176,604772,704295
75,603106,602248,635151
75,405122,602785,604751
75,432752,646180,600717
75,544648,674562,611296
75,400138,606234,609536
75,409264,675632,633442
75,402279,713983,658109
75,400770,600650,704464
75,430257,598799,829430
75,409589,720854,601819
75,399413,603412,619480
75,572796,762871,670370
75,401653,600514,606375
75,398307,599110,689026
75,466322,705399,629370
75,407100,645992,604346
75,400730,600577,674564
75,405079,836828,666659
75,398693,597640,676604
75,624300,694833,835678
75,482952,648845,651916
75,402150,606912,601719
75,462421,660119,601230
75,400209,606924,599278
75,398563,604860,606408
75,460902,631310,604041
75,742159,598604,1.13792e+06
75,872880,4.86551e+06,1.86301e+06
75,663716,2.58224e+06,790610
75,602474,728574,608590
75,634016,613807,843637
75,404416,606890,821937
75,613117,773298,607861
75,402528,715101,604356
75,456910,741472,664968
75,405574,761611,608052
75,399890,603345,780309
75,406958,648805,608887
75,398611,605496,623197
75,539517,627740,669026
75,419778,705955,710986
75,398342,602813,603559
75,477628,625308,605971
75,400476,607621,610824
75,400313,599404,606506
75,464510,604432,609035
75,439923,607443,615261
75,399989,601228,599649
75,405450,774827,611879
75,397635,605390,603240
75,516872,591009,668546
75,402703,659207,691264
75,644814,609613,612832
75,539494,603480,736516
75,419107,603012,642308
75,465012,638439,653694
75,475822,598816,608405
77,489923,641740,802758
77,447158,802950,829466
77,420920,666347,629666
77,422675,734765,649974
77,492311,635108,637944
77,470178,637784,696058
77,450841,929357,940728
77,420597,681677,639369
77,419383,637360,641172
77,683683,636343,725417
77,419653,637445,640218
77,499459,633330,680045
77,419325,687342,638762
77,418308,638340,644857
77,458385,779633,680990
77,418277,643490,642496
77,422197,635733,706296
77,547645,719431,677976
77,418184,634046,636715
77,415561,634447,707723
77,418554,673227,640121
77,417384,636807,633770
77,541188,643534,832037
77,421604,689668,640541
77,417009,636210,635914
77,449660,690232,687024
77,417216,645768,634121
77,416383,637211,631380
77,812640,817998,819836
77,562216,739543,738376
77,450364,791084,686713
77,417163,674774,648977
77,418529,635308,889255
77,421075,785324,639892
77,416728,636486,639130
77,457554,637898,654041
77,468886,639272,633082
77,417508,634516,637489
77,421676,671987,733968
77,419594,870998,640635
77,416099,634760,741119
77,416947,637366,640568
77,416500,644876,639174
77,506283,636465,796382
77,424068,687083,636938
77,418467,633275,649094
77,420926,696483,669720
77,451057,639437,684447
77,447614,675014,647497
77,419021,646218,687250
77,456337,704396,639568
77,430546,635385,741106
77,480560,729013,731845
77,483863,732951,674722
77,454045,855274,741484
77,422664,639187,640346
77,416917,638601,867174
77,420692,688143,633299
77,415760,635246,637842
77,550915,641043,642794
77,419680,640010,834404
77,419065,640067,669167
77,422904,841479,634780
77,417130,640659,700129
77,418503,651740,835305
77,420487,649421,652532
77,632765,2.48838e+06,1.07006e+06
77,1.25385e+06,1.24757e+06,947793
77,519534,1.12026e+06,829564
77,773124,1.08827e+06,669371
77,585794,764766,876785
77,567290,681255,671327
77,419392,750500,641629
77,451769,636887,1.02247e+06
77,419578,910889,643452
77,418616,639389,641378
77,491783,640574,689513
77,417387,639658,645555
77,467628,632555,810810
77,456553,851560,837887
77,425078,641573,655604
77,454932,803469,705470
77,422157,645931,635157
77,416529,634173,818006
77,598552,918235,666705
77,417548,722002,636786
77,474357,661741,643758
77,422860,640855,630908
77,420082,635317,702812
77,569373,853851,739725
77,424619,807857,676691
77,611706,674978,659105
77,417655,642626,635309
77,418821,636821,634754
77,480911,644495,941820
77,422430,675273,739255
77,418816,699123,992083
77,467702,650566,642535
77,417662,635891,631811
77,538755,637297,645888
79,590316,685566,683257
79,440880,673862,819094
79,499826,682888,678015
79,440062,673484,670183
79,500517,730661,703037
79,573910,696659,715113
79,440141,678535,745615
79,441208,675931,712407
79,442410,674561,674663
79,493930,681405,670117
79,479956,673355,854754
79,478720,730655,675253
79,445737,792083,671551
79,441384,677237,680975
79,439837,677120,683704
79,440239,668766,700631
79,562828,680175,676712
79,440655,673101,770894
79,441217,690262,669946
79,439080,680080,677288
79,445930,668254,672434
79,449998,674612,994736
79,441332,682762,676267
79,438410,670010,676771
79,439387,673286,763280
79,442182,725626,671506
79,438936,670529,717119
79,441711,768130,674486
79,439725,682157,666216
79,507944,715361,678080
79,440107,672660,675322
79,442951,680662,744946
79,597256,686299,765896
79,442431,668304,672837
79,438986,670118,673104
79,439609,675358,671365
79,438283,678004,672700
79,438978,679357,741543
79,442911,724842,668903
79,440958,670604,674017
79,438479,670123,673144
79,439355,680727,676016
79,440464,662405,673385
79,589871,670565,798775
79,444010,678601,674453
79,444660,715226,690164
79,445042,683997,670692
79,438454,671504,678077
79,470373,673080,833210
79,444014,943743,677479
79,438963,673187,699972
79,492214,794787,674049
79,441819,666976,678239
79,440504,673730,998042
79,456958,739232,674207
79,439411,670708,679884
79,464073,736735,744919
79,440885,673385,673422
79,441167,756649,865583
79,599707,761608,683366
79,491685,757291,714446
79,506294,763779,724164
79,442488,670657,675059
79,439960,670136,1.03486e+06
79,730041,831076,1.29421e+06
79,1.34983e+06,6.02788e+06,1.19398e+06
79,742722,1.15572e+06,943376
79,640563,1.18372e+06,989020
79,703566,991617,684144
79,501680,1.10052e+06,683356
79,677256,923539,688573
79,498681,684369,743395
79,444210,676631,667648
79,447037,669727,886705
79,447099,682582,841998
79,616519,709742,678335
79,445340,900369,738425
79,441923,673756,674612
79,465380,676126,982599
79,441893,678284,726967
79,550983,689928,732722
79,450903,937663,729864
79,523795,679656,684813
79,601477,675242,719297
79,439974,727916,679051
79,452884,730870,895791
79,514806,767520,673604
79,504681,674344,675085
79,719674,739243,738247
79,442461,730758,671914
79,452746,732645,1.363e+06
79,481282,745041,670452
79,510760,669329,779652
79,482482,938039,727217
79,441138,724871,690694
79,667575,748388,903696
79,511030,677446,729194
79,440408,769283,1.02046e+06
79,440344,726857,671987
79,438618,680977,678279
81,463254,838658,777666
81,457410,773374,706280
81,816161,713036,865715
81,488514,820961,763628
81,456841,722781,1.18885e+06
81,520559,955943,881111
81,551129,762231,1.13374e+06
81,460545,719970,713691
81,455287,711589,756137
81,690923,1.07864e+06,714668
81,454507,715917,710395
81,520536,704113,710344
81,453931,709735,720748
81,457076,702956,882755
81,571325,950840,713859
81,458986,708506,707387
81,463956,919646,717854
81,459548,714295,703678
81,714862,721926,768069
81,459013,909320,705428
81,454483,703845,842621
81,507953,754886,702475
81,455191,711238,720878
81,487969,712702,711478
81,669559,755502,767556
81,652473,716053,727099
81,456049,759994,713314
81,457773,714260,715422
81,526614,923890,780012
81,565779,733880,831524
81,520768,776885,789236
81,455508,711447,712851
81,508228,708855,935356
81,456051,820781,783615
81,456507,780403,708001
81,468809,900912,727480
81,458862,778756,708440
81,480294,718093,745543
81,458366,713806,747260
81,507569,830531,905601
81,457573,773085,708694
81,454578,701628,713252
81,517597,965494,711370
81,453843,711060,839878
81,497401,779699,745519
81,459548,721827,709986
81,453776,708968,968437
81,456460,733458,716746
81,454668,713182,764463
81,566336,998183,741571
81,462035,797957,717013
81,826596,705179,753111
81,460863,800677,749840
81,464309,711153,878149
81,715645,828137,799338
81,454964,762600,919605
81,481090,794097,707833
81,456450,727441,707585
81,461432,804210,711510
81,478824,703901,1.27411e+06
81,1.40807e+06,992081,1.37685e+06
81,647430,787191,1.98901e+06
81,470383,969530,836397
81,460998,859070,757995
81,455049,715645,777572
81,553671,777066,863506
81,457681,908119,711837
81,457640,710561,773988
81,456070,869288,707725
81,528819,707956,811059
81,564416,816556,831249
81,485723,816282,761233
81,602954,757061,916808
81,460552,715918,893766
81,780235,3.76165e+06,1.03546e+06
81,799477,1.07759e+06,1.09239e+06
81,956915,1.04467e+06,1.84581e+06
81,790753,1.21504e+06,1.2367e+06
81,5.83397e+06,1.17334e+06,1.07194e+06
81,740300,1.2186e+06,1.61165e+06
81,1.0789e+06,1.65963e+06,1.22822e+06
81,690881,949347,1.36612e+06
81,724071,1.00956e+06,2.08644e+06
81,904215,944324,3.14597e+06
81,691544,947706,943934
81,682619,1.01006e+06,974629
81,730399,1.40332e+06,977563
81,612542,871116,730980
81,775329,749737,842127
81,889330,848983,1.10097e+06
81,864553,867112,975865
81,495801,885395,712527
81,460418,717466,717752
81,497806,709934,808250
81,484468,812736,733760
81,621760,756556,847270
81,490342,742629,794088
81,465189,839164,1.01024e+06
81,710223,1.03404e+06,843043
81,465990,730877,797753
83,709894,1.10344e+06,847507
83,564079,940033,947793
83,784463,817681,1.11453e+06
83,801020,1.26437e+06,1.06451e+06
83,674522,1.02380e+06,853906
83,769855,904796,1.32131e+06
83,835926,1.01932e+06,1.37907e+06
83,660147,1.00789e+06,1.19162e+06
83,558248,1.45039e+06,853047
83,579107,835833,882761
83,873333,1.34854e+06,1.24263e+06
83,1.29368e+06,1.31277e+06,1.29031e+06
83,539433,862812,917789
83,485959,819920,771209
83,496742,748377,783567
83,720103,754042,781214
83,510721,823455,858688
83,638664,1.20637e+06,1.05833e+06
83,740592,1.27576e+06,1.18525e+06
83,983542,1.09325e+06,1.30656e+06
83,713867,1.19765e+06,852307
83,1.46406e+06,792110,930306
83,943864,949792,915092
83,1.05032e+06,908769,1.52733e+06
83,708999,1.45774e+06,1.04e+06
83,646682,1.09751e+06,1.25848e+06
83,789934,977720,1.10976e+06
83,612902,1.34135e+06,940115
83,625748,832106,1.04905e+06
83,539040,1.16515e+06,806413
83,560569,906959,814530
